CUST_ID,로그인 ID,캠페인 ID,캠페인 이름,광고그룹 ID,광고그룹 이름,광고그룹 유형,소재 ID,기본상품명,노출상품명,소재 상태,대표이미지 URL,상태,상품가격,상품 가격(모바일),네이버쇼핑 카테고리,PC 랜딩 URL,네이버쇼핑 상품 ID,쇼핑몰 상품 ID,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",전환수,전환율(%),전환매출액(원),광고수익률(%),전환당비용(원),제한 사유,평균노출순위
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000141206895,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글 스카시 심플간판,on,https://shopping-phinf.pstatic.net/main_8321787/83217877819.jpg,노출가능,8000.0,8000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5673380283,83217877819.0,5673380283.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000141206896,영문표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,영문표찰 아크릴스카시 심플간판,on,https://shopping-phinf.pstatic.net/main_8321201/83212015165.jpg,노출가능,6000.0,6000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5667517742,83212015165.0,5667517742.0,소재,140.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000141206897,한글표찰스카시 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,한글표찰 스카시 심플간판,on,https://shopping-phinf.pstatic.net/main_8320979/83209796302.jpg,노출가능,6000.0,6000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5665298879,83209796302.0,5665298879.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138098229,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,스카시 화장실픽토그램 아크릴글자 입체글씨,off,https://shopping-phinf.pstatic.net/main_8317103/83171035174.1.jpg,중지 : 소재 OFF,3500.0,3500.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5626538470,83171035174.0,5626538470.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138098230,(자동시안/견적) 3/5T 아크릴스카시 한/영/중/일 접착식 재단 미러광택 소량주문가능,아크릴소재 스카시견적 레터링 입체글씨 미러,off,https://shopping-phinf.pstatic.net/main_8309861/83098610664.jpg,중지 : 소재 OFF,1200.0,1200.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5554114837,83098610664.0,5554114837.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138098234,맥주잔 수제맥주 BEER 네온문자 루미사인 주점 창문조명 LED야광 BAR 치킨집 개업,수제맥주점 영업중간판,on,https://searchad-phinf.pstatic.net/MjAyMTA2MTBfMjY1/MDAxNjIzMzEwMjM0MzYy.jQOR2as21txw3K0h_RtceqyUHS24ibfPEPixm036pcMg.EOMwpUdDTELwDb3QRhx0fz61r0VtzuPPwnd5dKZ76Oog.PNG/392590-8872dddf-0682-4ce5-ac51-75e21f7a2c16.png,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5229304479,82773826722.0,5229304479.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000141199723,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,OPEN 오픈LED 영업중간판,off,https://shopping-phinf.pstatic.net/main_8260177/82601775910.3.jpg,중지 : 소재 OFF,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5057254533,82601775910.0,5057254533.0,소재,220.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287084,야자수 그린/브라운 네온조명 루미사인 게스트하우스 숙박업 썸머비치 서핑존 해변 식물LED,야자수 서핑존 영업중간판,on,https://shopping-phinf.pstatic.net/main_8308770/83087704943.jpg,노출가능,79000.0,79000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5543209252,83087704943.0,5543209252.0,소재,340.0,4.0,44,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,17.6
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287085,꽃길만걸어요 레드/핑크 네온광원 와인바 포토존 레터링조명 벤치조명 스팟 무드풍경 복도등,꽃길만걸어요 영업중간판,off,https://shopping-phinf.pstatic.net/main_8308767/83087679924.jpg,중지 : 소재 OFF,119000.0,119000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5543184233,83087679924.0,5543184233.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287086,누들 블루네온사인 라멘 면전문점 칼국수 우동 편의점 야외전시 LED미니조명 걸이형 벽등,누들라멘 면전문점 영업중간판,on,https://shopping-phinf.pstatic.net/main_8308582/83085820946.jpg,노출가능,69000.0,69000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5541325255,83085820946.0,5541325255.0,소재,340.0,4.0,45,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,16.5
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287087,"( 일반형 ) DIY 철제간판 , 도색간판",철제구로 글자간판 심플간판,on,https://shopping-phinf.pstatic.net/main_8307141/83071413667.jpg,노출가능,35000.0,35000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5526918158,83071413667.0,5526918158.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287088,"( 밑줄형 ) DIY 철제간판 , 도색간판",철제구로 밑줄간판 심플간판,on,https://shopping-phinf.pstatic.net/main_8306395/83063952198.jpg,노출가능,1000.0,1000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5519456740,83063952198.0,5519456740.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287091,셀프바 주문제작 네온 이니셜 루미사인 문자조명 LED간판 나래바 무드등 차박소품 개업선물,셀프바 뷔페 영업중간판,off,https://shopping-phinf.pstatic.net/main_8276800/82768007365.jpg,중지 : 소재 OFF,99000.0,99000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5223485305,82768007365.0,5223485305.0,소재,200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287092,블루네온 헤어샵 이니셜 루미사인 LED간판 입체글자 개업선물 전광판 바버샵 미용실 나래바,헤어샵 바버샵 미용실 영업중간판,on,https://shopping-phinf.pstatic.net/main_8242925/82429252989.6.jpg,노출가능,199000.0,199000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/4884729518,82429252989.0,4884729518.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000138287096,네일아트 네일샵 led 조명간판,네일샵 영업중간판,on,https://shopping-phinf.pstatic.net/main_8242948/82429480272.jpg,노출가능,99000.0,99000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/4884956801,82429480272.0,4884956801.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000140188130,TAKEOUT 네온 이니셜간판 화이트 레드 테이크아웃 카페 식당 치킨 방문포장 LED조명,-,off,https://shopping-phinf.pstatic.net/main_8278209/82782099241.3.jpg,중지 : 소재 OFF,59000.0,59000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5237576830,82782099241.0,5237576830.0,소재,200.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021785285,y,쇼핑몰상품,nad-a001-02-000000140188132,카페 커피간판 오픈 개업선물 LED 네온 루미사인,카페 커피간판 영업중간판,on,https://shopping-phinf.pstatic.net/main_8151144/81511443942.4.jpg,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/3966923717,81511443942.0,3966923717.0,소재,200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168264,양면폼테이프 다용도 건축용 가정용 시공부착용 간판자재,,on,https://shopping-phinf.pstatic.net/main_1084561/10845615862.2.jpg,노출가능,2200.0,2200.0,생활/건강 > 공구 > 포장용품 > 테이프,https://smartstore.naver.com/main/products/606800853,10845615862.0,606800853.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168266,아크릴 재단칼 절단용 캇타 다용도 커터,,on,https://shopping-phinf.pstatic.net/main_1084560/10845602397.2.jpg,노출가능,3300.0,3300.0,생활/건강 > 공구 > 설비공구 > 컷터기,https://smartstore.naver.com/main/products/606793583,10845602397.0,606793583.0,소재,60.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,38.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168267,보영황금헤라 썬팅 랩핑 시트지 필름시공,,on,https://shopping-phinf.pstatic.net/main_1011955/10119555489.3.jpg,노출가능,1000.0,1000.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451547627,10119555489.0,451547627.0,소재,150.0,5.0,9,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,2.9
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168269,올양모헤라 썬팅 랩핑시공 기스방지 밀대,올양모헤라 썬팅 랩핑시공 기스방지 밀대,on,https://shopping-phinf.pstatic.net/main_1011948/10119485914.3.jpg,노출가능,8800.0,8800.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451539952,10119485914.0,451539952.0,소재,70.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,5.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168271,보영고급홍금헤라 썬팅 시트지 랩핑 밀대,보영고급홍금헤라 썬팅 시트지 랩핑 밀대,on,https://shopping-phinf.pstatic.net/main_1011955/10119554295.3.jpg,노출가능,2000.0,2000.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451546841,10119554295.0,451546841.0,소재,60.0,4.0,9,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,4.8
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168274,썬팅전용헤라 랩핑 기스 시트지전용 우레탄,,on,https://shopping-phinf.pstatic.net/main_1011940/10119406753.3.jpg,노출가능,11000.0,11000.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451538786,10119406753.0,451538786.0,소재,50.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,9.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168275,A4 철제입간판 POP스탠드 매장입구간판,,on,https://shopping-phinf.pstatic.net/main_8194155/81941555547.1.jpg,노출가능,77000.0,77000.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/4397033097,81941555547.0,4397033097.0,소재,230.0,5.0,52,3.0,5.77,246.0,737,0.0,0.0,0,0,0,,21.6
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000142168276,A3 철제입간판 POP스탠드 매장입구간판,,on,https://shopping-phinf.pstatic.net/main_8194130/81941305233.1.jpg,노출가능,84000.0,84000.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/4396782783,81941305233.0,4396782783.0,소재,250.0,5.0,72,3.0,4.17,238.0,715,0.0,0.0,0,0,0,,15.7
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968675,입간판 야외가판대 주차금지 미끄럼주의,,on,https://shopping-phinf.pstatic.net/main_8331904/83319043377.jpg,중지 : 소재 노출제한,16000.0,16000.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/5774543963,83319043377.0,5774543963.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"합성 또는 4분할 초과, 기타 보정/효과 등을 넣거나 왜곡된 이미지는 사용할 수 없으며, 분할된 이미지는 서로 달라야 하며 분할된 비율이 동일해야 합니다.
해상도가 낮거나 이미지 테두리, 공백이 확인되는 이미지 등 품질이 떨어지는 경우 또는 관련 법령, 선량한 풍속, 기타 사회질서에 반하거나 반하는 행위를 지칭하는 이미지는 광고 진행이 불가합니다.",
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968676,입간판 네온LED보드 마커 칠판 사인보드 문패 가게인테리어,,on,https://shopping-phinf.pstatic.net/main_8331904/83319045463.jpg,중지 : 소재 노출제한,850.0,850.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/5774546049,83319045463.0,5774546049.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"등록하신 '상품'과 '카테고리'가 매칭되지 않습니다. 상품과 연관성 있는 카테고리로 수정해 주세요
이미지 내 텍스트가 기재된 경우 등록이 불가합니다.
해상도가 낮거나 이미지 테두리, 공백이 확인되는 이미지 등 품질이 떨어지는 경우 또는 관련 법령, 선량한 풍속, 기타 사회질서에 반하거나 반하는 행위를 지칭하는 이미지는 광고 진행이 불가합니다.",
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968681,현수막 업다운배너,,on,https://shopping-phinf.pstatic.net/main_8328736/83287368642.jpg,중지 : 소재 노출제한,29700.0,29700.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/5742869601,83287368642.0,5742869601.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이미지 내 텍스트가 기재된 경우 등록이 불가합니다.,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968682,현수막 실내외 물통배너 맞춤제작,,on,https://shopping-phinf.pstatic.net/main_8328736/83287361322.jpg,중지 : 소재 노출제한,9500.0,9500.0,생활/건강 > 문구/사무용품 > 사무용품 > 현수막,https://smartstore.naver.com/main/products/5742862281,83287361322.0,5742862281.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이미지 내 텍스트가 기재된 경우 등록이 불가합니다.,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968685,"LED루미사인 부속 모음 ( 연장선,와이어걸이,전원스위치 )",,on,https://shopping-phinf.pstatic.net/main_8326224/83262249225.jpg,노출가능,3000.0,3000.0,가구/인테리어 > DIY자재/용품 > 가구부속품 > 기타가구부속품,https://smartstore.naver.com/main/products/5717750730,83262249225.0,5717750730.0,소재,60.0,5.0,6,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,16.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968686,알루미늄자 안전스틸 공업용 컷팅 손가락보호 미끄럼방지 커팅용 스틸엣지,,on,https://shopping-phinf.pstatic.net/main_1084575/10845758655.2.jpg,중지 : 소재 노출제한,11000.0,11000.0,생활/건강 > 공구 > 안전용품 > 기타안전용품,https://smartstore.naver.com/main/products/606844220,10845758655.0,606844220.0,소재,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,이미지 내 텍스트가 기재된 경우 등록이 불가합니다.,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968687,썬팅전용헤라 랩핑 기스 시트지전용 이중날고무,,on,https://shopping-phinf.pstatic.net/main_1011937/10119377476.3.jpg,노출가능,3300.0,3300.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451538449,10119377476.0,451538449.0,소재,50.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,7.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968688,양모헤라 썬팅전용 기스방지 시트지시공 랩핑,,on,https://shopping-phinf.pstatic.net/main_1011943/10119439295.3.jpg,노출가능,5500.0,5500.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451539605,10119439295.0,451539605.0,소재,50.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,6.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000145968689,썬팅전용헤라 랩핑 기스 시트지전용 연질,,on,https://shopping-phinf.pstatic.net/main_1011940/10119407414.3.jpg,노출가능,2200.0,2200.0,가구/인테리어 > DIY자재/용품 > 접착제/보수용품,https://smartstore.naver.com/main/products/451539269,10119407414.0,451539269.0,소재,50.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,8.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138104925,(자동시안/견적) 3/5T 아크릴스카시 한/영/중/일 접착식 재단 미러광택 소량주문가능,3/5T 아크릴스카시 한영중일 접착식 미러,on,https://shopping-phinf.pstatic.net/main_8309861/83098610664.jpg,노출가능,1200.0,1200.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5554114837,83098610664.0,5554114837.0,소재,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138104750,TAKEOUT 네온 이니셜간판 화이트 레드 테이크아웃 카페 식당 치킨 방문포장 LED조명,,on,https://searchad-phinf.pstatic.net/MjAyMTA2MTBfOSAg/MDAxNjIzMzEwMTMxMDE2.ub6xiaxcsrv-cHr1BRPkuFog2uXvFyl0RekkqdVWgBQg.7Ejw734XQB3pMKqLeKz30LY3oUcmMRqX2Elp6ppNohgg.PNG/392590-3dc724d1-ed00-4b60-a725-402add678bd6.png,노출가능,59000.0,59000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5237576830,82782099241.0,5237576830.0,소재,140.0,5.0,15,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,7.7
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138104752,카페 커피간판 오픈 개업선물 LED 네온 루미사인,,on,https://shopping-phinf.pstatic.net/main_8151144/81511443942.4.jpg,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/3966923717,81511443942.0,3966923717.0,소재,140.0,5.0,13,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,5.2
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138104753,화장실 픽토그램 화장실표찰 아크릴 스카시 3T,,on,https://shopping-phinf.pstatic.net/main_8317103/83171035174.1.jpg,노출가능,3500.0,3500.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5626538470,83171035174.0,5626538470.0,소재,140.0,5.0,2,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,52.5
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000138104755,맥주잔 수제맥주 BEER 네온문자 루미사인 주점 창문조명 LED야광 BAR 치킨집 개업,맥주 팻말 벽간판 푯말 디자인문패,on,https://searchad-phinf.pstatic.net/MjAyMTA2MTBfMTYg/MDAxNjIzMzEwMTk4MDA3.N4_8p3zY1yvJ6b6LBfIclxvIcOJiRvqelhQ7R6BvHD0g.iZEHP571Oc0ZlbacMn_p73-fGwF1hPkbG2uXLd3Pfwcg.PNG/392590-8c4bf110-355c-4afc-808f-afde2f0506c2.png,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5229304479,82773826722.0,5229304479.0,소재,210.0,5.0,110,1.0,0.91,286.0,286,0.0,0.0,0,0,0,,3.5
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141193814,OPEN 네온LED 영업중 조명사인 대문자형,,on,https://shopping-phinf.pstatic.net/main_8322036/83220362578.jpg,노출가능,69000.0,69000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5675865002,83220362578.0,5675865002.0,소재,340.0,5.0,619,1.0,0.17,429.0,429,0.0,0.0,0,0,0,,4.9
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141193813,LED영업중 오픈사인 조명간판 아크릴채널 캠핑포인트문패 개업선물,,on,https://shopping-phinf.pstatic.net/main_8323641/83236415248.jpg,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5691917350,83236415248.0,5691917350.0,소재,340.0,5.0,"1,579",13.0,0.83,413.0,"5,368",1.0,7.69,"97,500","1,816.32","5,368",,6.9
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141199957,LED 오픈사인 영업중 조명간판 아크릴채널 캠핑포인트문패 홈바네온 개업선물,,on,https://shopping-phinf.pstatic.net/main_8260177/82601775910.3.jpg,노출가능,89000.0,89000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5057254533,82601775910.0,5057254533.0,소재,210.0,5.0,68,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,7.6
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141045852,한글스카시세트 3t 카페 흡연 창고 벽면 포인트 아크릴 이쁜 이니셜인테리어 캘리그라피,,on,https://shopping-phinf.pstatic.net/main_8321787/83217877819.jpg,노출가능,8000.0,8000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5673380283,83217877819.0,5673380283.0,소재,300.0,5.0,123,1.0,0.82,308.0,308,0.0,0.0,0,0,0,,6.6
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141045853,Take out 두줄형,아크릴 돌출 LED간판 현판 포장배달,on,https://shopping-phinf.pstatic.net/main_8316810/83168107590.jpg,노출가능,59000.0,59000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5623611075,83168107590.0,5623611075.0,소재,320.0,5.0,265,7.0,2.65,399.0,"2,794",0.0,0.0,0,0,0,,15.6
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141134080,베이커리 이쁜보조간판 LED 조명 빵집 빵나오는 시간,,on,https://shopping-phinf.pstatic.net/main_8323309/83233092304.jpg,노출가능,92000.0,92000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5688594406,83233092304.0,5688594406.0,소재,140.0,4.0,1,0.0,0.0,0.0,0,0.0,0.0,0,0,0,,3.0
392590,signcody,cmp-a001-02-000000001679064,스토어팜,grp-a001-02-000000021786478,원본,쇼핑몰상품,nad-a001-02-000000141134081,24시 영업중 오픈 잘보이는 적색 LED 개업선물 영업재개 코로나 창문간판,,on,https://shopping-phinf.pstatic.net/main_8323309/83233090154.jpg,노출가능,79000.0,79000.0,가구/인테리어 > 인테리어소품 > 디자인문패,https://smartstore.naver.com/main/products/5688592256,83233090154.0,5688592256.0,소재,340.0,5.0,734,3.0,0.41,323.0,968,0.0,0.0,0,0,0,,6.6
