노출상태,노출상품명,광고그룹 이름,평균노출순위,노출수,클릭수,전환수,전환율,광고비용,전환액,소재 상태,소재 입찰가,소재 ID,광고그룹 ID,상품 ID
대기 소재,네일아트 네일샵 led 조명간판,원본,,,,,,,,on,140.0,nad-a001-02-000000138272076,grp-a001-02-000000021786478,4884956801.0
대기 소재,네일샵 영업중 오픈간판 개업선물,z,,,,,,,,on,140.0,nad-a001-02-000000138287053,grp-a001-02-000000021736136,4884956801.0
대기 소재,네일샵 영업중간판,y,,,,,,,,on,140.0,nad-a001-02-000000138287096,grp-a001-02-000000021785285,4884956801.0
off 소재,네일샵 아크릴 네온글씨 글자 LED간판,x,,,,,,,,off,80.0,nad-a001-02-000000140183878,grp-a001-02-000000022036032,4884956801.0
off 소재,네일샵 포인트 채널 LED아크릴 캠핑간판,v,,,,,,,,off,140.0,nad-a001-02-000000138286296,grp-a001-02-000000021785283,4884956801.0
off 소재,네일샵 대문인테리어,u,,,,,,,,off,80.0,nad-a001-02-000000140183815,grp-a001-02-000000022036013,4884956801.0
off 소재,네일샵 아크릴로고,t,,,,,,,,off,140.0,nad-a001-02-000000141206904,grp-a001-02-000000021807555,4884956801.0
off 소재,네일샵 아크릴글자,s,,,,,,,,off,140.0,nad-a001-02-000000141207011,grp-a001-02-000000021807551,4884956801.0
off 소재,네일샵 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207033,grp-a001-02-000000021807549,4884956801.0
off 소재,네일샵 홈간판,q,,,,,,,,off,140.0,nad-a001-02-000000141206970,grp-a001-02-000000021807550,4884956801.0
off 소재,네일샵 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207068,grp-a001-02-000000021807554,4884956801.0
off 소재,네일샵 영업중간판,o,,,,,,,,off,230.0,nad-a001-02-000000138288568,grp-a001-02-000000021807546,4884956801.0
off 소재,네일샵 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206800,grp-a001-02-000000021807552,4884956801.0
off 소재,네일샵 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206845,grp-a001-02-000000021807486,4884956801.0
off 소재,네일샵 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206780,grp-a001-02-000000021807485,4884956801.0
off 소재,네일샵 캠핑문패,j,,,,,,,,off,160.0,nad-a001-02-000000138288710,grp-a001-02-000000021807484,4884956801.0
off 소재,네일샵 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206947,grp-a001-02-000000021807523,4884956801.0
off 소재,네일샵 캠핑간판,e,,,,,,,,off,220.0,nad-a001-02-000000138288684,grp-a001-02-000000021807488,4884956801.0
off 소재,네일샵 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206866,grp-a001-02-000000021807519,4884956801.0
off 소재,네일샵 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741064,grp-a001-02-000000021854519,4884956801.0
off 소재,네일샵 영업중 창문간판 사이드후광LED,a,,,,,,,,off,140.0,nad-a001-02-000000138286771,grp-a001-02-000000009335164,4884956801.0
입찰가 변경인상 380>410,헤어샵 미용실 영업중 나래바네온사인 캠핑문패,w,7.3,669.0,2.0,0.0,0.0,781.0,0.0,on,380.0,nad-a001-02-000000138287071,grp-a001-02-000000021785266,4884729518.0
입찰가 변경인상 380>410,미용실바버샵 대문문패,t,11.0,44.0,2.0,0.0,0.0,539.0,0.0,on,380.0,nad-a001-02-000000138288540,grp-a001-02-000000021807555,4884729518.0
입찰가 변경인상 300>330,바버샵 홈포차 와인 나래바 화자카야 LED간판,m,9.6,35.0,0.0,0.0,0.0,0.0,0.0,on,300.0,nad-a001-02-000000138288518,grp-a001-02-000000021807481,4884729518.0
입찰가 변경인하 140>130,헤어바버샵 미용실 블루네온 LED간판 개업선물,원본,2.0,8.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000138272077,grp-a001-02-000000021786478,4884729518.0
입찰가 변경인상 260>290,미용실바버샵 LED아크릴간판,i,45.8,5.0,0.0,0.0,0.0,0.0,0.0,on,260.0,nad-a001-02-000000138288594,grp-a001-02-000000021807511,4884729518.0
입찰가 변경인상 230>260,미용실바버샵 채널사인,f,47.0,4.0,0.0,0.0,0.0,0.0,0.0,on,230.0,nad-a001-02-000000138288643,grp-a001-02-000000021807497,4884729518.0
입찰가 변경인상 140>170,헤어샵 미용실 영업중 오픈간판 개업선물,z,65.0,2.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000138287049,grp-a001-02-000000021736136,4884729518.0
입찰가 변경인상 260>290,미용실바버샵 포인트간판,d,41.0,2.0,0.0,0.0,0.0,0.0,0.0,on,260.0,nad-a001-02-000000138288615,grp-a001-02-000000021807501,4884729518.0
대기 소재,헤어샵 로고사인,za,,,,,,,,on,140.0,nad-a001-02-000000140183845,grp-a001-02-000000022036028,4884729518.0
대기 소재,헤어샵 바버샵 미용실 영업중간판,y,,,,,,,,on,140.0,nad-a001-02-000000138287092,grp-a001-02-000000021785285,4884729518.0
off 소재,미용실바버샵 아크릴 네온글씨 글자 LED간판,x,,,,,,,,off,80.0,nad-a001-02-000000140183879,grp-a001-02-000000022036032,4884729518.0
off 소재,바버샵 포인트 채널 LED아크릴 캠핑간판,v,,,,,,,,off,140.0,nad-a001-02-000000138286297,grp-a001-02-000000021785283,4884729518.0
off 소재,헤어샵 대문인테리어,u,,,,,,,,off,80.0,nad-a001-02-000000140183816,grp-a001-02-000000022036013,4884729518.0
off 소재,헤어샵 아크릴글자,s,,,,,,,,off,140.0,nad-a001-02-000000141207012,grp-a001-02-000000021807551,4884729518.0
off 소재,헤어샵 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207034,grp-a001-02-000000021807549,4884729518.0
off 소재,헤어샵 홈간판,q,,,,,,,,off,140.0,nad-a001-02-000000141206971,grp-a001-02-000000021807550,4884729518.0
off 소재,헤어샵 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207069,grp-a001-02-000000021807554,4884729518.0
off 소재,미용실바버샵 영업중간판,o,,,,,,,,off,180.0,nad-a001-02-000000138288569,grp-a001-02-000000021807546,4884729518.0
off 소재,헤어샵 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206801,grp-a001-02-000000021807552,4884729518.0
off 소재,헤어샵 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206846,grp-a001-02-000000021807486,4884729518.0
off 소재,헤어샵 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206781,grp-a001-02-000000021807485,4884729518.0
off 소재,미용실바버샵 캠핑문패,j,,,,,,,,off,160.0,nad-a001-02-000000138288711,grp-a001-02-000000021807484,4884729518.0
off 소재,헤어샵 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206948,grp-a001-02-000000021807523,4884729518.0
off 소재,헤어샵 사이드간판,g,,,,,,,,off,140.0,nad-a001-02-000000141206824,grp-a001-02-000000021807496,4884729518.0
off 소재,미용실바버샵 캠핑간판,e,,,,,,,,off,310.0,nad-a001-02-000000138288685,grp-a001-02-000000021807488,4884729518.0
off 소재,헤어샵 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206867,grp-a001-02-000000021807519,4884729518.0
off 소재,미용실바버샵 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741065,grp-a001-02-000000021854519,4884729518.0
off 소재,헤어샵 미용실 영업중 창문간판 사이드후광LED,a,,,,,,,,off,140.0,nad-a001-02-000000138286772,grp-a001-02-000000009335164,4884729518.0
입찰가 변경인상 230>260,A4 철제입간판 POP스탠드 매장입구간판,원본,17.4,65.0,3.0,0.0,0.0,737.0,0.0,on,230.0,nad-a001-02-000000142168275,grp-a001-02-000000021786478,4397033097.0
신규 소재,행거 모듈수납장 비닐봉지 매장입구간판,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,4397033097.0
신규 소재,아우디A6 폼보드 무료로고만들기 매장입구간판,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,4397033097.0
신규 소재,아우디Q3 모듈수납장 입간판 매장입구간판,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,4397033097.0
신규 소재,행거 어닝 포장봉투 매장입구간판,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,4397033097.0
신규 소재,아우디A7 우드락폼보드 POP스탠드 매장입구간판,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,4397033097.0
신규 소재,아우디A6 블랙보드 블랙보드 매장입구간판,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,4397033097.0
신규 소재,행거 카페간판 아크릴메뉴판 매장입구간판,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,4397033097.0
신규 소재,아우디Q5 주차금지표지판 플라스틱판 매장입구간판,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,4397033097.0
신규 소재,문구 모듈가구만들기 무료로고 매장입구간판,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,4397033097.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,4397033097.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,4397033097.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,4397033097.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,4397033097.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,4397033097.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,4397033097.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,4397033097.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,4397033097.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,4397033097.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,4397033097.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,4397033097.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,4397033097.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,4397033097.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,4397033097.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,4397033097.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,4397033097.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,4397033097.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,4397033097.0
입찰가 변경인상 250>280,A3 철제입간판 POP스탠드 매장입구간판,원본,13.0,85.0,3.0,0.0,0.0,715.0,0.0,on,250.0,nad-a001-02-000000142168276,grp-a001-02-000000021786478,4396782783.0
신규 소재,A3 카페입간판 비닐쇼핑백 매장입구간판,a,,,,,,,,on,190.0,,grp-a001-02-000000009335164,4396782783.0
신규 소재,A3 간판업체 입간판 매장입구간판,b,,,,,,,,on,190.0,,grp-a001-02-000000021854519,4396782783.0
신규 소재,A3 안내판 무료로고 매장입구간판,c,,,,,,,,on,190.0,,grp-a001-02-000000021807519,4396782783.0
신규 소재,A3 아크릴제작 가격표 매장입구간판,d,,,,,,,,on,190.0,,grp-a001-02-000000021807501,4396782783.0
신규 소재,아우디A6 LED간판 차량랩핑 매장입구간판,e,,,,,,,,on,190.0,,grp-a001-02-000000021807488,4396782783.0
신규 소재,아우디A6 도로표지판 아크릴메뉴판 매장입구간판,f,,,,,,,,on,190.0,,grp-a001-02-000000021807497,4396782783.0
신규 소재,아우디A7 아크릴간판 POP스탠드 매장입구간판,g,,,,,,,,on,190.0,,grp-a001-02-000000021807496,4396782783.0
신규 소재,제네시스G80 주차금지표지판 입간판 매장입구간판,h,,,,,,,,on,190.0,,grp-a001-02-000000021807523,4396782783.0
신규 소재,아우디A6 안내판 플라스틱판 매장입구간판,i,,,,,,,,on,190.0,,grp-a001-02-000000021807511,4396782783.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,4396782783.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,4396782783.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,4396782783.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,4396782783.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,4396782783.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,4396782783.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,4396782783.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,4396782783.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,4396782783.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,4396782783.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,4396782783.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,4396782783.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,4396782783.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,4396782783.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,4396782783.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,4396782783.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,4396782783.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,4396782783.0
양호 소재,카페커피컵 영업중간판,o,4.4,800.0,7.0,0.0,0.0,2772.0,0.0,on,310.0,nad-a001-02-000000138288566,grp-a001-02-000000021807546,3966923717.0
입찰가 변경인상 380>410,카페 아크릴 돌출 이쁜 LED간판,m,8.4,712.0,3.0,0.0,0.0,759.0,0.0,on,380.0,nad-a001-02-000000138288515,grp-a001-02-000000021807481,3966923717.0
입찰가 변경인상 340>370,카페커피컵 캠핑간판,e,17.7,112.0,0.0,0.0,0.0,0.0,0.0,on,340.0,nad-a001-02-000000138288682,grp-a001-02-000000021807488,3966923717.0
입찰가 변경인상 320>350,카페커피컵 오픈네온사인,g,27.4,41.0,1.0,0.0,0.0,143.0,0.0,on,320.0,nad-a001-02-000000138288661,grp-a001-02-000000021807496,3966923717.0
양호 소재,카페 커피간판 오픈 개업선물 LED 네온 루미사인,원본,3.4,9.0,0.0,0.0,0.0,0.0,0.0,on,140.0,nad-a001-02-000000138104752,grp-a001-02-000000021786478,3966923717.0
입찰가 변경인상 170>200,카페 커피간판 로고사인,za,13.2,6.0,0.0,0.0,0.0,0.0,0.0,on,170.0,nad-a001-02-000000140183842,grp-a001-02-000000022036028,3966923717.0
입찰가 변경인상 230>260,카페커피컵 대문문패,t,45.0,2.0,0.0,0.0,0.0,0.0,0.0,off,230.0,nad-a001-02-000000138288537,grp-a001-02-000000021807555,3966923717.0
입찰가 변경인상 320>350,카페 커피간판 포인트간판,d,31.0,1.0,0.0,0.0,0.0,0.0,0.0,on,320.0,nad-a001-02-000000140188113,grp-a001-02-000000021807501,3966923717.0
대기 소재,카페 커피 영업중 오픈간판 개업선물,z,,,,,,,,on,140.0,nad-a001-02-000000137752673,grp-a001-02-000000021736136,3966923717.0
대기 소재,카페 커피간판 영업중간판,y,,,,,,,,on,200.0,nad-a001-02-000000140188132,grp-a001-02-000000021785285,3966923717.0
off 소재,카페커피컵 LED아크릴간판,i,,,,,,,,on,260.0,nad-a001-02-000000138288591,grp-a001-02-000000021807511,3966923717.0
off 소재,카페커피컵 아크릴 네온글씨 글자 LED간판,x,,,,,,,,off,80.0,nad-a001-02-000000140183876,grp-a001-02-000000022036032,3966923717.0
off 소재,카페 커피 영업중 나래바네온사인 캠핑문패,w,,,,,,,,off,140.0,nad-a001-02-000000138098208,grp-a001-02-000000021785266,3966923717.0
off 소재,카페 네온사인 포인트 채널 LED아크릴간판,v,,,,,,,,off,140.0,nad-a001-02-000000138098226,grp-a001-02-000000021785283,3966923717.0
off 소재,카페 커피간판 대문인테리어,u,,,,,,,,off,80.0,nad-a001-02-000000140183813,grp-a001-02-000000022036013,3966923717.0
off 소재,카페 커피간판 아크릴글자,s,,,,,,,,off,140.0,nad-a001-02-000000141207010,grp-a001-02-000000021807551,3966923717.0
off 소재,카페 커피간판 추가인테리어,r,,,,,,,,off,140.0,nad-a001-02-000000141207032,grp-a001-02-000000021807549,3966923717.0
off 소재,카페 커피간판 홈간판,q,,,,,,,,off,140.0,nad-a001-02-000000141206969,grp-a001-02-000000021807550,3966923717.0
off 소재,카페 커피간판 샵인테리어소품,p,,,,,,,,off,140.0,nad-a001-02-000000141207067,grp-a001-02-000000021807554,3966923717.0
off 소재,카페 커피간판 벽면간판,n,,,,,,,,off,140.0,nad-a001-02-000000141206799,grp-a001-02-000000021807552,3966923717.0
off 소재,카페 커피간판 술집오픈선물,l,,,,,,,,off,140.0,nad-a001-02-000000141206844,grp-a001-02-000000021807486,3966923717.0
off 소재,카페 커피간판 벽꾸미기,k,,,,,,,,off,140.0,nad-a001-02-000000141206779,grp-a001-02-000000021807485,3966923717.0
off 소재,카페 커피간판 포인트간판,j,,,,,,,,off,140.0,nad-a001-02-000000141207090,grp-a001-02-000000021807484,3966923717.0
off 소재,카페 커피간판 이니셜사인,h,,,,,,,,off,140.0,nad-a001-02-000000141206946,grp-a001-02-000000021807523,3966923717.0
off 소재,-,f,,,,,,,,off,200.0,nad-a001-02-000000138288640,grp-a001-02-000000021807497,3966923717.0
off 소재,카페 커피간판 안내판,c,,,,,,,,off,140.0,nad-a001-02-000000141206865,grp-a001-02-000000021807519,3966923717.0
off 소재,카페커피컵 결혼 신혼 개업 창업 선물,b,,,,,,,,off,80.0,nad-a001-02-000000138741062,grp-a001-02-000000021854519,3966923717.0
off 소재,카페 커피 영업중 창문간판 사이드후광LED,a,,,,,,,,off,140.0,nad-a001-02-000000101417703,grp-a001-02-000000009335164,3966923717.0
소재 점검 필요,알루미늄자 안전스틸 공업용 컷팅 손가락보호 미끄럼방지 커팅용 스틸엣지,원본,,,,,,,,on,50.0,nad-a001-02-000000145968686,grp-a001-02-000000021786478,606844220.0
빈 그룹,,a,,,,,,,,,,,grp-a001-02-000000009335164,606844220.0
빈 그룹,,b,,,,,,,,,,,grp-a001-02-000000021854519,606844220.0
빈 그룹,,c,,,,,,,,,,,grp-a001-02-000000021807519,606844220.0
빈 그룹,,d,,,,,,,,,,,grp-a001-02-000000021807501,606844220.0
빈 그룹,,e,,,,,,,,,,,grp-a001-02-000000021807488,606844220.0
빈 그룹,,f,,,,,,,,,,,grp-a001-02-000000021807497,606844220.0
빈 그룹,,g,,,,,,,,,,,grp-a001-02-000000021807496,606844220.0
빈 그룹,,h,,,,,,,,,,,grp-a001-02-000000021807523,606844220.0
빈 그룹,,i,,,,,,,,,,,grp-a001-02-000000021807511,606844220.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,606844220.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,606844220.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,606844220.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,606844220.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,606844220.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,606844220.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,606844220.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,606844220.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,606844220.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,606844220.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,606844220.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,606844220.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,606844220.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,606844220.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,606844220.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,606844220.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,606844220.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,606844220.0
대기 소재,양면폼테이프 다용도 건축용 가정용 시공부착용 간판자재,원본,,,,,,,,on,50.0,nad-a001-02-000000142168264,grp-a001-02-000000021786478,606800853.0
빈 그룹,,a,,,,,,,,,,,grp-a001-02-000000009335164,606800853.0
빈 그룹,,b,,,,,,,,,,,grp-a001-02-000000021854519,606800853.0
빈 그룹,,c,,,,,,,,,,,grp-a001-02-000000021807519,606800853.0
빈 그룹,,d,,,,,,,,,,,grp-a001-02-000000021807501,606800853.0
빈 그룹,,e,,,,,,,,,,,grp-a001-02-000000021807488,606800853.0
빈 그룹,,f,,,,,,,,,,,grp-a001-02-000000021807497,606800853.0
빈 그룹,,g,,,,,,,,,,,grp-a001-02-000000021807496,606800853.0
빈 그룹,,h,,,,,,,,,,,grp-a001-02-000000021807523,606800853.0
빈 그룹,,i,,,,,,,,,,,grp-a001-02-000000021807511,606800853.0
빈 그룹,,j,,,,,,,,,,,grp-a001-02-000000021807484,606800853.0
빈 그룹,,k,,,,,,,,,,,grp-a001-02-000000021807485,606800853.0
빈 그룹,,l,,,,,,,,,,,grp-a001-02-000000021807486,606800853.0
빈 그룹,,m,,,,,,,,,,,grp-a001-02-000000021807481,606800853.0
빈 그룹,,n,,,,,,,,,,,grp-a001-02-000000021807552,606800853.0
빈 그룹,,o,,,,,,,,,,,grp-a001-02-000000021807546,606800853.0
빈 그룹,,p,,,,,,,,,,,grp-a001-02-000000021807554,606800853.0
빈 그룹,,q,,,,,,,,,,,grp-a001-02-000000021807550,606800853.0
빈 그룹,,r,,,,,,,,,,,grp-a001-02-000000021807549,606800853.0
빈 그룹,,s,,,,,,,,,,,grp-a001-02-000000021807551,606800853.0
빈 그룹,,t,,,,,,,,,,,grp-a001-02-000000021807555,606800853.0
빈 그룹,,u,,,,,,,,,,,grp-a001-02-000000022036013,606800853.0
빈 그룹,,v,,,,,,,,,,,grp-a001-02-000000021785283,606800853.0
빈 그룹,,w,,,,,,,,,,,grp-a001-02-000000021785266,606800853.0
빈 그룹,,x,,,,,,,,,,,grp-a001-02-000000022036032,606800853.0
빈 그룹,,y,,,,,,,,,,,grp-a001-02-000000021785285,606800853.0
빈 그룹,,z,,,,,,,,,,,grp-a001-02-000000021736136,606800853.0
빈 그룹,,za,,,,,,,,,,,grp-a001-02-000000022036028,606800853.0
입찰가 변경인상 60>90,아크릴 재단칼 절단용 캇타 다용도 커터,원본,38.0,1.0,0.0,0.0,0.0,0.0,0.0,on,60.0,nad-a001-02-000000142168266,grp-a001-02-000000021786478,606793583.0
