Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,광고그룹 ID,소재 ID,노출상품명,제한상태,제한사유,상품 ID
147.0,147.0,147.0,147.0,grp-a001-02-000000009335164,nad-a001-02-000000140009123,영어표찰 카페 흡연 창고 벽면꾸미기 도어사인,대기 소재,-,5667517742.0
148.0,148.0,148.0,148.0,grp-a001-02-000000021854519,nad-a001-02-000000141206933,영문표찰 아크릴스카시 개업선물,대기 소재,-,5667517742.0
149.0,149.0,149.0,149.0,grp-a001-02-000000021807519,nad-a001-02-000000141206872,영문표찰 아크릴스카시 안내판,대기 소재,-,5667517742.0
150.0,150.0,150.0,150.0,grp-a001-02-000000021807501,nad-a001-02-000000141206883,영문표찰 아크릴스카시 제작,대기 소재,-,5667517742.0
151.0,151.0,151.0,151.0,grp-a001-02-000000021807497,nad-a001-02-000000141206924,영문표찰 아크릴스카시 디자인사인,대기 소재,-,5667517742.0
152.0,152.0,152.0,152.0,grp-a001-02-000000021807496,nad-a001-02-000000141206829,영문표찰 아크릴스카시 사이드간판,대기 소재,-,5667517742.0
153.0,153.0,153.0,153.0,grp-a001-02-000000021807523,nad-a001-02-000000140009854,"영문 글자표찰 카페,흡연시설,창고 스카시간판",대기 소재,-,5667517742.0
154.0,154.0,154.0,154.0,grp-a001-02-000000021807511,nad-a001-02-000000141207052,영문표찰 아크릴스카시 특이한간판,대기 소재,-,5667517742.0
155.0,155.0,155.0,155.0,grp-a001-02-000000021807484,nad-a001-02-000000141207095,영문표찰 아크릴스카시 포인트간판,대기 소재,-,5667517742.0
156.0,156.0,156.0,156.0,grp-a001-02-000000021807486,nad-a001-02-000000141206851,영문표찰 아크릴스카시 술집오픈선물,대기 소재,-,5667517742.0
157.0,157.0,157.0,157.0,grp-a001-02-000000021807481,nad-a001-02-000000141206990,영문표찰 아크릴스카시 식당간판,대기 소재,-,5667517742.0
158.0,158.0,158.0,158.0,grp-a001-02-000000021807552,nad-a001-02-000000141206807,영문표찰 아크릴스카시 벽면간판,대기 소재,-,5667517742.0
159.0,159.0,159.0,159.0,grp-a001-02-000000021807546,nad-a001-02-000000141206745,영문표찰 아크릴스카시 캘리그라피,대기 소재,-,5667517742.0
160.0,160.0,160.0,160.0,grp-a001-02-000000021807554,nad-a001-02-000000141207074,영문표찰 아크릴스카시 샵인테리어소품,대기 소재,-,5667517742.0
161.0,161.0,161.0,161.0,grp-a001-02-000000021807550,nad-a001-02-000000141206976,영문표찰 아크릴스카시 홈간판,대기 소재,-,5667517742.0
162.0,162.0,162.0,162.0,grp-a001-02-000000021807549,nad-a001-02-000000140009399,영문표찰 카페 흡연 창고 아크릴글자,대기 소재,-,5667517742.0
163.0,163.0,163.0,163.0,grp-a001-02-000000021807551,nad-a001-02-000000141207018,영문표찰 아크릴스카시 아크릴글자,대기 소재,-,5667517742.0
164.0,164.0,164.0,164.0,grp-a001-02-000000021807555,nad-a001-02-000000141206909,영문표찰 아크릴스카시 아크릴로고,대기 소재,-,5667517742.0
165.0,165.0,165.0,165.0,grp-a001-02-000000022036013,nad-a001-02-000000140183819,영문표찰 아크릴스카시 대문인테리어,대기 소재,-,5667517742.0
166.0,166.0,166.0,166.0,grp-a001-02-000000021785283,nad-a001-02-000000141207104,영문표찰 아크릴스카시 현관문문패,대기 소재,-,5667517742.0
167.0,167.0,167.0,167.0,grp-a001-02-000000021785266,nad-a001-02-000000140009138,영문 글자표찰 카페 흡연 창고,대기 소재,-,5667517742.0
168.0,168.0,168.0,168.0,grp-a001-02-000000022036032,nad-a001-02-000000140183882,영문표찰 아크릴스카시 홈바간판,대기 소재,-,5667517742.0
169.0,169.0,169.0,169.0,grp-a001-02-000000021785285,nad-a001-02-000000141206896,영문표찰 아크릴스카시 심플간판,대기 소재,-,5667517742.0
170.0,170.0,170.0,170.0,grp-a001-02-000000009335164,nad-a001-02-000000140009124,한글표찰 카페 흡연 창고 벽면꾸미기 도어사인,대기 소재,-,5665298879.0
171.0,171.0,171.0,171.0,grp-a001-02-000000021854519,nad-a001-02-000000141206934,한글표찰 스카시 개업선물,대기 소재,-,5665298879.0
172.0,172.0,172.0,172.0,grp-a001-02-000000021807519,nad-a001-02-000000141206873,한글표찰 스카시 안내판,대기 소재,-,5665298879.0
173.0,173.0,173.0,173.0,grp-a001-02-000000021807501,nad-a001-02-000000141206884,한글표찰 스카시 제작,대기 소재,-,5665298879.0
174.0,174.0,174.0,174.0,grp-a001-02-000000021807497,nad-a001-02-000000141206925,한글표찰 스카시 디자인사인,대기 소재,-,5665298879.0
175.0,175.0,175.0,175.0,grp-a001-02-000000021807496,nad-a001-02-000000141206830,한글표찰 스카시 사이드간판,대기 소재,-,5665298879.0
176.0,176.0,176.0,176.0,grp-a001-02-000000021807523,nad-a001-02-000000140009855,"한글 글자표찰 카페,흡연시설,창고 스카시간판",대기 소재,-,5665298879.0
177.0,177.0,177.0,177.0,grp-a001-02-000000021807484,nad-a001-02-000000141207096,한글표찰 스카시 포인트간판,대기 소재,-,5665298879.0
178.0,178.0,178.0,178.0,grp-a001-02-000000021807486,nad-a001-02-000000141206852,한글표찰 스카시 술집오픈선물,대기 소재,-,5665298879.0
179.0,179.0,179.0,179.0,grp-a001-02-000000021807481,nad-a001-02-000000141206991,한글표찰 스카시 식당간판,대기 소재,-,5665298879.0
180.0,180.0,180.0,180.0,grp-a001-02-000000021807552,nad-a001-02-000000141206808,한글표찰 스카시 벽면간판,대기 소재,-,5665298879.0
181.0,181.0,181.0,181.0,grp-a001-02-000000021807546,nad-a001-02-000000141206746,한글표찰 스카시 캘리그라피,대기 소재,-,5665298879.0
182.0,182.0,182.0,182.0,grp-a001-02-000000021807554,nad-a001-02-000000141207075,한글표찰 스카시 샵인테리어소품,대기 소재,-,5665298879.0
183.0,183.0,183.0,183.0,grp-a001-02-000000021807550,nad-a001-02-000000141206977,한글표찰 스카시 홈간판,대기 소재,-,5665298879.0
184.0,184.0,184.0,184.0,grp-a001-02-000000021807549,nad-a001-02-000000140009398,한글표찰 카페 흡연 창고 아크릴글자,대기 소재,-,5665298879.0
185.0,185.0,185.0,185.0,grp-a001-02-000000021807551,nad-a001-02-000000141207019,한글표찰 스카시 아크릴글자,대기 소재,-,5665298879.0
186.0,186.0,186.0,186.0,grp-a001-02-000000021807555,nad-a001-02-000000141206910,한글표찰 스카시 아크릴로고,대기 소재,-,5665298879.0
187.0,187.0,187.0,187.0,grp-a001-02-000000022036013,nad-a001-02-000000140183820,한글표찰 스카시 대문인테리어,대기 소재,-,5665298879.0
188.0,188.0,188.0,188.0,grp-a001-02-000000021785283,nad-a001-02-000000141207105,한글표찰 스카시 현관문문패,대기 소재,-,5665298879.0
189.0,189.0,189.0,189.0,grp-a001-02-000000021785266,nad-a001-02-000000140009139,"한글 글자표찰 카페,흡연 창고",대기 소재,-,5665298879.0
190.0,190.0,190.0,190.0,grp-a001-02-000000021785285,nad-a001-02-000000141206897,한글표찰 스카시 심플간판,대기 소재,-,5665298879.0
191.0,191.0,191.0,191.0,grp-a001-02-000000009335164,nad-a001-02-000000140009121,가게픽토그램 벽면꾸미기 도어사인,대기 소재,-,5656232947.0
192.0,192.0,192.0,192.0,grp-a001-02-000000021854519,nad-a001-02-000000141206929,가게표찰 3t아크릴 개업선물,대기 소재,-,5656232947.0
193.0,193.0,193.0,193.0,grp-a001-02-000000021807519,nad-a001-02-000000141206868,가게표찰 3t아크릴 안내판,대기 소재,-,5656232947.0
194.0,194.0,194.0,194.0,grp-a001-02-000000021807501,nad-a001-02-000000141206879,가게표찰 3t아크릴 제작,대기 소재,-,5656232947.0
195.0,195.0,195.0,195.0,grp-a001-02-000000021807497,nad-a001-02-000000141206920,가게표찰 3t아크릴 디자인사인,대기 소재,-,5656232947.0
196.0,196.0,196.0,196.0,grp-a001-02-000000021807496,nad-a001-02-000000141206825,가게표찰 3t아크릴 사이드간판,대기 소재,-,5656232947.0
197.0,197.0,197.0,197.0,grp-a001-02-000000021807523,nad-a001-02-000000140009856,가게표찰 카페 흡연시설 스카시간판,대기 소재,-,5656232947.0
198.0,198.0,198.0,198.0,grp-a001-02-000000021807486,nad-a001-02-000000141206847,가게표찰 3t아크릴 술집오픈선물,대기 소재,-,5656232947.0
199.0,199.0,199.0,199.0,grp-a001-02-000000021807481,nad-a001-02-000000141206986,가게표찰 3t아크릴 식당간판,대기 소재,-,5656232947.0
200.0,200.0,200.0,200.0,grp-a001-02-000000021807552,nad-a001-02-000000141206802,가게표찰 3t아크릴 벽면간판,대기 소재,-,5656232947.0
201.0,201.0,201.0,201.0,grp-a001-02-000000021807546,nad-a001-02-000000141206730,가게표찰 3t아크릴 캘리그라피,대기 소재,-,5656232947.0
202.0,202.0,202.0,202.0,grp-a001-02-000000021807554,nad-a001-02-000000141207070,가게표찰 3t아크릴 샵인테리어소품,대기 소재,-,5656232947.0
203.0,203.0,203.0,203.0,grp-a001-02-000000021807550,nad-a001-02-000000141206972,가게표찰 3t아크릴 홈간판,대기 소재,-,5656232947.0
204.0,204.0,204.0,204.0,grp-a001-02-000000021807551,nad-a001-02-000000141207014,가게표찰 3t아크릴 아크릴글자,대기 소재,-,5656232947.0
205.0,205.0,205.0,205.0,grp-a001-02-000000021807555,nad-a001-02-000000141206905,가게표찰 3t아크릴 아크릴로고,대기 소재,-,5656232947.0
206.0,206.0,206.0,206.0,grp-a001-02-000000022036013,nad-a001-02-000000140183817,가게표찰 3t아크릴 대문인테리어,대기 소재,-,5656232947.0
207.0,207.0,207.0,207.0,grp-a001-02-000000021785283,nad-a001-02-000000141207100,가게표찰 3t아크릴 현관문문패,대기 소재,-,5656232947.0
208.0,208.0,208.0,208.0,grp-a001-02-000000021785266,nad-a001-02-000000140009136,가게픽토그램,대기 소재,-,5656232947.0
209.0,209.0,209.0,209.0,grp-a001-02-000000022036032,nad-a001-02-000000140183880,가게표찰 3t아크릴 홈바간판,대기 소재,-,5656232947.0
210.0,210.0,210.0,210.0,grp-a001-02-000000021785285,nad-a001-02-000000141206888,가게표찰 3t아크릴 심플간판,대기 소재,-,5656232947.0
211.0,211.0,211.0,211.0,grp-a001-02-000000021736136,nad-a001-02-000000141207079,가게표찰 3t아크릴 감성간판,대기 소재,-,5656232947.0
212.0,212.0,212.0,212.0,grp-a001-02-000000021854519,nad-a001-02-000000141206930,객실호수 아파트호실 도어사인 개업선물,대기 소재,-,5639493658.0
213.0,213.0,213.0,213.0,grp-a001-02-000000021807519,nad-a001-02-000000141206869,객실호수 아파트호실 도어사인 안내판,대기 소재,-,5639493658.0
214.0,214.0,214.0,214.0,grp-a001-02-000000021807501,nad-a001-02-000000141206880,객실호수 아파트호실 도어사인 제작,대기 소재,-,5639493658.0
215.0,215.0,215.0,215.0,grp-a001-02-000000021807497,nad-a001-02-000000141206921,객실호수 아파트호실 도어사인 디자인,대기 소재,-,5639493658.0
